RestaurantId,RestaurantName,Rating,Address,Area,Category,Service,ZipCode
646,"Fire Tacos De Birria",4.5,"105 W Smith St, Kent, WA 98032",0.00,"['Food Trucks', 'Mexican']","['Outdoor dining', 'Delivery', 'Takeout']",98032
647,"Biscuit Bitch",4.5,"1909 1st Ave, Seattle, WA 98101",0.00,"['Breakfast & Brunch', 'Southern', 'Coffee & Tea']","['Delivery', 'Takeout']",98101
648,"The Box & Burgers Eatery",4.5,"12305 120th Ave NE, Ste C, Kirkland, WA 98034",0.00,"['Asian Fusion', 'Burgers', 'Hawaiian']","['Outdoor dining', 'Takeout']",98034
649,Ciudad,4.5,"6118 12th Ave S, Seattle, WA 98108",0.00,"['Tapas/Small Plates']","['Outdoor dining', 'Takeout']",98108
650,"Biscuit Bitch",4.5,"2303 3rd Ave, Seattle, WA 98121",0.00,"['Breakfast & Brunch', 'Southern', 'Coffee & Tea']","['Delivery', 'Takeout']",98121
651,"The Brick Kitchen + Lounge",4.5,"1190 NE Sunset Blvd, Ste E, Renton, WA 98056",0.00,"['Beer Bar', 'Lounges', 'American (Traditional)']","['Outdoor dining', 'Delivery', 'Takeout']",98056
652,"CIRCLE CHINESE CUISINE",4.5,"1734 Central Ave S, Kent, WA 98032",0.00,['Chinese'],"['Outdoor dining', 'Delivery', 'Takeout']",98032
653,"G.H. Pasta Co.",4.5,"2305 6th Ave, Seattle, WA 98121",0.00,"['Italian', 'Pasta Shops']","['Delivery', 'Takeout']",98121
654,"Green Valley Restaurant & Hanapaa Poke",4.5,"21226 84th Ave S, Kent, WA 98032",0.00,"['Chinese', 'Poke']",['Delivery'],98032
655,"Green Valley Restaurant & Hanapaa Poke",4.5,"21226 84th Ave S, Kent, WA 98032",0.00,"['Chinese', 'Poke']",['Delivery'],98032
656,"Tapas Lab",4.5,"7012 Woodlawn Ave NE, Unit 3B, Seattle, WA 98115",0.00,"['Tapas/Small Plates', 'Spanish', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98115
657,"Haidilao Hot Pot",4.5,"600 Pine St, Ste 355, Seattle, WA 98101",0.00,"['Hot Pot', 'Szechuan']","['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98101
658,"Haidilao Hot Pot",4.5,"188 106th Ave NE, Ste 210, Bellevue, WA 98004",0.00,"['Hot Pot', 'Szechuan']","['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98004
659,Homer,4.5,"3013 Beacon Ave S, Seattle, WA 98144",0.00,"['Mediterranean', 'Middle Eastern']","['Outdoor dining', 'Delivery', 'Takeout']",98144
660,"Salty Blue",4.5,"601 S 3rd St, Ste D, Renton, WA 98057",0.00,"['Burgers', 'Fish & Chips', 'Australian']","['Outdoor dining', 'Delivery', 'Takeout']",98057
661,"Tapas Lab",4.5,"7012 Woodlawn Ave NE, Unit 3B, Seattle, WA 98115",0.00,"['Tapas/Small Plates', 'Spanish', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98115
662,"Melrose Grill",4.5,"819 Houser Way S, Renton, WA 98057",0.00,['Steakhouses'],"['Outdoor dining', 'Delivery', 'Takeout']",98057
663,Homer,4.5,"3013 Beacon Ave S, Seattle, WA 98144",0.00,"['Mediterranean', 'Middle Eastern']","['Outdoor dining', 'Delivery', 'Takeout']",98144
664,"Peyrassol Cafe",4.5,"1083 Lake Washington Blvd N, Ste 30, Renton, WA 98056",0.00,['Cafes'],"['Delivery', 'Takeout']",98056
665,Paseo,4.5,"4225 Fremont Ave N, Seattle, WA 98103",0.00,"['Caribbean', 'Cuban', 'Sandwiches']","['Outdoor dining', 'Delivery', 'Takeout']",98103
666,"Melrose Grill",4.5,"819 Houser Way S, Renton, WA 98057",0.00,['Steakhouses'],"['Outdoor dining', 'Delivery', 'Takeout']",98057
667,"The Brick Kitchen + Lounge",4.5,"1190 NE Sunset Blvd, Ste E, Renton, WA 98056",0.00,"['Beer Bar', 'Lounges', 'American (Traditional)']","['Outdoor dining', 'Delivery', 'Takeout']",98056
668,"CIRCLE CHINESE CUISINE",4.5,"1734 Central Ave S, Kent, WA 98032",0.00,['Chinese'],"['Outdoor dining', 'Delivery', 'Takeout']",98032
669,"urban chops",4.5,"512 Auburn Way N, Auburn, WA 98002",0.00,"['Vietnamese', 'Sandwiches', 'Chinese']",['Delivery'],98002
670,Jesters,4.5,"160 Bellevue Square, Bellevue, WA 98004",0.00,"['Australian', 'Desserts']","['Outdoor dining', 'Takeout']",98004
671,"Gyro Station",4.5,"512 Ramsay Way, Ste 106, Kent, WA 98032",0.00,"['Middle Eastern', 'Mediterranean', 'Greek']","['Delivery', 'Takeout']",98032
672,Bentoful,4.5,"501 Fairview Ave N, Seattle, WA 98109",0.00,"['Korean', 'Asian Fusion']",['Takeout'],98109
673,"Brileys BBQ & Grill",4.5,"15030 Bothell Way NE, Lake Forest Park, WA 98155",0.00,"['Barbeque', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
674,Jesters,4.5,"160 Bellevue Square, Bellevue, WA 98004",0.00,"['Australian', 'Desserts']","['Outdoor dining', 'Takeout']",98004
675,"Yeadahm Korean Soup House",4.5,"31218 Pacific Hwy S, Ste H, Federal Way, WA 98003",0.00,"['Korean', 'Soup', 'Noodles']","['Outdoor dining', 'Delivery', 'Takeout']",98003
676,"Birrieria Gourmet",4.5,"30640 Pacific Hwy S, Federal Way, WA 98003",0.00,"['Food Trucks', 'Tacos']","['Outdoor dining', 'Delivery', 'Takeout']",98003
677,"Honey Bear Vietnamese Sandwich Banh Mi",4.5,"1640 S 318th Pl, Ste A, Federal Way, WA 98003",0.00,"['Coffee & Tea', 'Fast Food', 'Vietnamese']","['Outdoor dining', 'Delivery', 'Takeout']",98003
678,"Eat Time",4.5,"14400 Ambaum Blvd SW, Burien, WA 98166",0.00,"['Chinese', 'Hong Kong Style Cafe']",[],98166
679,"Brileys BBQ & Grill",4.5,"15030 Bothell Way NE, Lake Forest Park, WA 98155",0.00,"['Barbeque', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
680,"The Harvest Vine",4.5,"2701 E Madison St, Seattle, WA 98112",0.00,"['Tapas Bars', 'Spanish', 'Basque']","['Outdoor dining', 'Delivery', 'Takeout']",98112
681,"Belen Pupuseria",4.5,"1833 Auburn Way N, Auburn, WA 98002",0.00,['Salvadoran'],['Takeout'],98002
682,"A+ Hong Kong Restaurant",4.5,"667 S King St, Seattle, WA 98104",0.00,"['Hong Kong Style Cafe', 'Breakfast & Brunch', 'Sandwiches']","['Delivery', 'Takeout']",98104
683,"Eat Time",4.5,"14400 Ambaum Blvd SW, Burien, WA 98166",0.00,"['Chinese', 'Hong Kong Style Cafe']",[],98166
684,"Katsu-ya Seattle",4.5,"122 Westlake Ave N, Seattle, WA 98109",0.00,"['Sushi Bars', 'Japanese', 'Seafood']","['Outdoor dining', 'Delivery', 'Takeout']",98109
685,"The BBQ Schacht",4.5,"19231 Des Moines Memorial Dr, SeaTac, WA 98148",0.00,"['Barbeque', 'Caterers']","['Outdoor dining', 'Delivery', 'Takeout']",98148
686,"The Greek House",4.5,"113 SW 153rd St, Burien, WA 98166",0.00,"['Greek', 'Lounges']","['Outdoor dining', 'Delivery', 'Takeout']",98166
687,"Azuki Handmade Japanese Udon Noodles",4.5,"2711 E Madison St, Seattle, WA 98112",0.00,"['Japanese', 'Noodles']","['Outdoor dining', 'Takeout']",98112
688,"913 - The Place Next Door",4.5,"913 SW 152nd St, Burien, WA 98166",0.00,"['American (New)']",[],98166
689,"913 - The Place Next Door",4.5,"913 SW 152nd St, Burien, WA 98166",0.00,"['American (New)']",[],98166
690,"Karachi Cowboys",4.5,"1517 12th Ave, Ste 100, Seattle, WA 98122",0.00,"['Pakistani', 'Indian', 'Beer, Wine & Spirits']","['Outdoor dining', 'Delivery', 'Takeout']",98122
691,"Happy Lamb Hot Pot",4.5,"1411 156th Ave NE, Ste A, Bellevue, WA 98007",0.00,"['Mongolian', 'Chinese', 'Hot Pot']","['Live wait time: 0 mins', 'Delivery']",98007
692,"Lumpia World",4.5,"1610 S 341st Pl, Ste J, Federal Way, WA 98003",0.00,"['Filipino', 'Japanese', 'Asian Fusion']","['Delivery', 'Takeout']",98003
693,"Solamente Al Pastor",4.5,"4435 A St SE, Auburn, WA 98002",0.00,['Tacos'],"['Solamente Al Pastor at this location.', 'Delivery', 'Takeout']",98002
694,"Orenji Sushi & Noodles",4.5,"5625 221st Pl SE, Ste 120, Issaquah, WA 98027",0.00,"['Ramen', 'Sushi Bars', 'Noodles']","['Outdoor dining', 'Delivery', 'Takeout']",98027
695,"Pho Lam",4.5,"320 E Meeker St, Unit 106, Kent, WA 98030",0.00,['Vietnamese'],"['Outdoor dining', 'Delivery', 'Takeout']",98030
696,"Tacos San Juan",4.5,"23250 Pacific Hwy S, Kent, WA 98032",0.00,"['Food Trucks', 'Mexican']","['Outdoor dining', 'Delivery', 'Takeout']",98032
697,"Umi Cafe",4.5,"80 SE Bush St, Spa Chi, Issaquah, WA 98027",0.00,"['Bubble Tea', 'Asian Fusion', 'Vietnamese']","['Outdoor dining', 'Delivery', 'Takeout']",98027
698,"Tokyo Town Teriyaki",4.5,"21004 108th Ave SE, Kent, WA 98031",0.00,"['Japanese', 'Asian Fusion']",['Delivery'],98031
699,"The Lounge at DeLille Cellars",4.5,"14300 NE 145th St, Ste 100, Woodinville, WA 98072",0.00,"['Wine Bars', 'Restaurants']","['Proof of vaccination required', 'Opened 3 months ago', 'Delivery', 'Takeout']",98072
700,"The Fry Guys",4.5,"1760 1st Ave S, Seattle, WA 98134",0.00,"['Southern', 'Cheesesteaks', 'Fast Food']","['Delivery', 'Takeout']",98134
701,"Seoul Bowl & Bar",4.5,"722 12th Ave, Seattle, WA 98122",0.00,"['Korean', 'Barbeque', 'Chicken Wings']","['Outdoor dining', 'Delivery', 'Takeout']",98122
702,"Pimienta Bistro & Bar",4.5,"34029 Hoyt Rd SW, Ste C, Federal Way, WA 98023",0.00,"['Latin American', 'Modern European']","['Outdoor dining', 'Delivery', 'Takeout']",98023
703,"San Wok Express",4.5,"20710 108th Ave SE, Kent, WA 98031",0.00,['Chinese'],['Delivery'],98031
704,"The Box & Burgers Eatery",4.5,"12305 120th Ave NE, Ste C, Kirkland, WA 98034",0.00,"['Asian Fusion', 'Burgers', 'Hawaiian']","['Outdoor dining', 'Takeout']",98034
705,"Cosmic Bottles",4.5,"27116 167th Pl SE, Ste 108, Covington, WA 98042",0.00,"['Beer Bar', 'Pizza']",[],98042
706,"Musang Seattle",4.5,"2524 Beacon Ave S, Seattle, WA 98144",0.00,['Filipino'],"['Outdoor dining', 'Delivery']",98144
707,"Santorini Greek Grill",4.5,"106 Central Way, Kirkland, WA 98033",0.00,['Greek'],"['Outdoor dining']",98033
708,Paparepas,4.5,"21224 84th Ave S, Kent, WA 98032",0.00,"['Venezuelan', 'Food Trucks']","['Delivery', 'Takeout']",98032
709,"Blazing Bowl",4.5,"15600 NE 8th St, Ste PM6, Bellevue, WA 98008",0.00,"['Laotian', 'Hot Pot']","['Outdoor dining', 'Delivery', 'Takeout']",98008
710,Cepae,4.5,"258 106th Ave NE, Bellevue, WA 98004",0.00,"['Wine Tasting Room', 'Wine Bars', 'French']","['Outdoor dining', 'Delivery', 'Takeout']",98004
711,"Pogacha Restaurant & Bar",4.5,"2707 78th Ave SE, Mercer Island, WA 98040",0.00,"['Italian', 'Breakfast & Brunch', 'Wine Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98040
712,"Sizzle & Crunch Vietnamese Grill",4.5,"31448 Pacific Hwy S, Federal Way, WA 98003",0.00,"['Vietnamese', 'Sandwiches', 'Asian Fusion']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98003
713,"Dacha Diner",4.5,"1416 E Olive Way, Seattle, WA 98122",0.00,"['Modern European', 'Russian', 'Georgian']","['Outdoor dining', 'Delivery', 'Takeout']",98122
714,"Apsara Palace Restaurant",4.5,"9808 14th Ave SW, Seattle, WA 98106",0.00,"['Asian Fusion', 'Cambodian']","['Delivery', 'Takeout']",98106
715,"Niku Niku Japanese Barbecue",4.5,"13200 Aurora Ave N, Ste G, Seattle, WA 98133",0.00,"['Barbeque', 'Izakaya']","['Outdoor dining', 'Delivery', 'Takeout']",98133
716,Hanok,4.5,"4021 E Madison St, Seattle, WA 98112",0.00,"['Korean', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98112
717,"Fan Tang Asian Cafe",4.5,"10615 NE 68th St, Kirkland, WA 98033",0.00,"['Chinese', 'Asian Fusion']","['Outdoor dining', 'Delivery', 'Takeout']",98033
718,"Ishoni Yakiniku",4.5,"611 Broadway E, Seattle, WA 98102",0.00,"['Barbeque', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98102
719,"Nami Sushi",4.5,"31260 Pacific Hwy S, Ste 12, Federal Way, WA 98003",0.00,"['Sushi Bars', 'Japanese', 'Asian Fusion']","['Delivery', 'Takeout']",98003
720,"The Alley",4.5,"4129 University Way NE, Seattle, WA 98105",0.00,['Korean'],[],98105
721,"The Stone House",4.5,"16244 Cleveland St, Redmond, WA 98052",0.00,"['American (New)']",[],98052
722,"Sandwich House TRES",4.5,"1502 145th Pl SE, Bellevue, WA 98007",0.00,"['Japanese', 'Sandwiches']",[],98007
723,"Desi Tadka Indian Grill",4.5,"304 105th Ave NE, Bellevue, WA 98004",0.00,"['Indian', 'Vegetarian']","['Opened 2 months ago']",98004
724,"The Third Place",4.5,"7844 Leary Way NE, Ste 110, Redmond, WA 98052",0.00,"['Korean', 'Barbeque', 'Chicken Shop']",['Takeout'],98052
725,"Ten Seconds Yunnan Rice Noodle",4.5,"1299 156th Ave NE, Ste 135, Bellevue, WA 98007",0.00,"['Bubble Tea', 'Noodles', 'Chinese']","['Delivery', 'Takeout']",98007
726,"Manraj Palace Cuisine of India",4.5,"13003 SE Kent Kangley Rd, Ste 115, Kent, WA 98030",0.00,"['Indian', 'Seafood', 'Diners']","['Outdoor dining', 'Delivery', 'Takeout']",98030
727,"Bowl Gogi",4.5,"500 108th Ave NE, Bellevue, WA 98004",0.00,['Korean'],"['Delivery', 'Takeout']",98004
728,"The Pink Door",4.5,"1919 Post Alley, Seattle, WA 98101",0.00,"['Italian', 'Wine Bars', 'Seafood']","['Proof of vaccination required', 'Delivery', 'Takeout']",98101
729,"Fern Thai on Main",4.5,"10134 Main St, Bellevue, WA 98004",0.00,['Thai'],"['Outdoor dining', 'Delivery', 'Takeout']",98004
730,"urban chops",4.5,"512 Auburn Way N, Auburn, WA 98002",0.00,"['Vietnamese', 'Sandwiches', 'Chinese']",['Delivery'],98002
731,"Musashi Cafe Yeti Bento",4.5,"10602 NE 9th PI, Bellevue, WA 98004",0.00,['Korean'],"['Outdoor dining', 'Delivery', 'Takeout']",98004
732,"Birrieria Gourmet",4.5,"30640 Pacific Hwy S, Federal Way, WA 98003",0.00,"['Food Trucks', 'Tacos']","['Outdoor dining', 'Delivery', 'Takeout']",98003
733,"Pimienta Bistro & Bar",4.5,"34029 Hoyt Rd SW, Ste C, Federal Way, WA 98023",0.00,"['Latin American', 'Modern European']","['Outdoor dining', 'Delivery', 'Takeout']",98023
734,"Lumpia World",4.5,"1610 S 341st Pl, Ste J, Federal Way, WA 98003",0.00,"['Filipino', 'Japanese', 'Asian Fusion']","['Delivery', 'Takeout']",98003
735,"Sizzle & Crunch Vietnamese Grill",4.5,"31448 Pacific Hwy S, Federal Way, WA 98003",0.00,"['Vietnamese', 'Sandwiches', 'Asian Fusion']","['Opened 2 months ago', 'Outdoor dining', 'Delivery', 'Takeout']",98003
736,"Yeadahm Korean Soup House",4.5,"31218 Pacific Hwy S, Ste H, Federal Way, WA 98003",0.00,"['Korean', 'Soup', 'Noodles']","['Outdoor dining', 'Delivery', 'Takeout']",98003
737,Morfire,4.5,"1806 12th Ave, Ste 100, Seattle, WA 98122",0.00,"['Thai', 'Hot Pot', 'Bars']","['Delivery', 'Takeout']",98122
738,"Nami Sushi",4.5,"31260 Pacific Hwy S, Ste 12, Federal Way, WA 98003",0.00,"['Sushi Bars', 'Japanese', 'Asian Fusion']","['Delivery', 'Takeout']",98003
739,"Traditional Korean Beef Soup",4.5,"22929 Hwy 99, Edmonds, WA 98026",0.00,"['Korean', 'Soup']",['Delivery'],98026
740,"Wood Shop BBQ",4.5,"2513 S Jackson St, Seattle, WA 98144",0.00,"['Barbeque', 'Sandwiches', 'Beer, Wine & Spirits']","['Delivery', 'Takeout']",98144
741,Mangosteen,4.5,"1314 S Jackson St, Seattle, WA 98144",0.00,"['Chicken Wings', 'Juice Bars & Smoothies', 'Burgers']","['Outdoor dining', 'Delivery', 'Takeout']",98144
742,"Local Tide",4.5,"401 N 36th St, Ste 103, Seattle, WA 98103",0.00,"['Seafood', 'Sandwiches', 'Salad']","['Outdoor dining', 'Delivery', 'Takeout']",98103
743,Mangosteen,4.5,"1314 S Jackson St, Seattle, WA 98144",0.00,"['Chicken Wings', 'Juice Bars & Smoothies', 'Burgers']","['Outdoor dining', 'Delivery', 'Takeout']",98144
744,"Local Tide",4.5,"401 N 36th St, Ste 103, Seattle, WA 98103",0.00,"['Seafood', 'Sandwiches', 'Salad']","['Outdoor dining', 'Delivery', 'Takeout']",98103
745,"The Frying Dutchman",4.5,"1203 Porter Way, Milton, WA 98354",0.00,"['Fish & Chips', 'Food Trucks']","['Outdoor dining']",98354
746,mkt.,4.5,"2108 N 55th St, Seattle, WA 98103",0.00,"['American (New)']","['Outdoor dining', 'Delivery', 'Takeout']",98103
747,"Kwan Tip Thai",4.5,"29426 Pacific Hwy S, Federal Way, WA 98003",0.00,['Thai'],"['Delivery', 'Takeout']",98003
748,"Le Caviste",4.5,"1919 7th Ave, Seattle, WA 98101",0.00,"['Wine Bars', 'French']","['Delivery', 'Takeout']",98101
749,Musashi’s,4.5,"2200 W Meeker St, Ste Y-104, Kent, WA 98032",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98032
750,Musashi’s,4.5,"7405 168th Ave NE, Ste 150, Redmond, WA 98052",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98052
751,"Los Bigotes de Villa",4.5,"30420 Pacific Hwy S, Unit 3-4, Federal Way, WA 98003",0.00,['Mexican'],['Delivery'],98003
752,"Market Grill",4.5,"1509 Pike Pl, Ste 3, Seattle, WA 98101",0.00,"['Seafood', 'Sandwiches', 'Soup']","['Outdoor dining', 'Delivery', 'Takeout']",98101
753,"Pho My Chau 2",4.5,"1901 SW Campus Dr, Federal Way, WA 98023",0.00,['Vietnamese'],"['Outdoor dining']",98023
754,wa’z,4.5,"411 Cedar St, Seattle, WA 98121",0.00,['Japanese'],['Takeout'],98121
755,wa’z,4.5,"411 Cedar St, Seattle, WA 98121",0.00,['Japanese'],['Takeout'],98121
756,"A+ Hong Kong Restaurant",4.5,"667 S King St, Seattle, WA 98104",0.00,"['Hong Kong Style Cafe', 'Breakfast & Brunch', 'Sandwiches']","['Delivery', 'Takeout']",98104
757,"Niku Niku Japanese Barbecue",4.5,"13200 Aurora Ave N, Ste G, Seattle, WA 98133",0.00,"['Barbeque', 'Izakaya']","['Outdoor dining', 'Delivery', 'Takeout']",98133
758,"Haidilao Hot Pot",4.5,"600 Pine St, Ste 355, Seattle, WA 98101",0.00,"['Hot Pot', 'Szechuan']","['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98101
759,"Haidilao Hot Pot",4.5,"188 106th Ave NE, Ste 210, Bellevue, WA 98004",0.00,"['Hot Pot', 'Szechuan']","['Live wait time: 0 mins', 'Outdoor dining', 'Delivery', 'Takeout']",98004
760,"Sapporo Sushi & Roll",4.5,"4803 Pacific Hwy E, Ste 2, Fife, WA 98424",0.00,"['Sushi Bars', 'Japanese']",[],98424
761,"Taneda Sushi in Kaiseki",5,"219 Broadway E, Ste 14, Seattle, WA 98102",0.00,"['Sushi Bars', 'Japanese']","['Outdoor dining', 'Delivery', 'Takeout']",98102
762,"Seoul Hotdog",5,"18415 33rd Ave W, Ste F, Lynnwood, WA 98037",0.00,"['Hot Dogs', 'Korean']","['Opened 4 weeks ago']",98037
763,"La Chingona Taqueria",5,"29 148th Ave SE, Bellevue, WA 98007",0.00,"['Food Trucks', 'Mexican']","['Outdoor dining', 'Delivery', 'Takeout']",98007
764,"Pho Binh Minh",5,"23714 222nd Pl SE, Maple Valley, WA 98038",0.00,"['Vietnamese', 'Sandwiches', 'Bubble Tea']","['Delivery', 'Takeout']",98038
765,"The Quarterdeck",5,"22307 Dock Ave S, Unit 1, Des Moines, WA 98198",0.00,"['Cafes', 'Wine Bars']","['Outdoor dining', 'Delivery']",98198
766,"S/T Hooligans",5,"4354 Leary Way NW, Seattle, WA 98107",0.00,"['Cajun/Creole', 'Burgers', 'American (New)']","['Outdoor dining', 'Delivery', 'Takeout']",98107
767,"S/T Hooligans",5,"4354 Leary Way NW, Seattle, WA 98107",0.00,"['Cajun/Creole', 'Burgers', 'American (New)']","['Outdoor dining', 'Delivery', 'Takeout']",98107
768,"Finch & Pine",5,"711 Bellevue Ave E, Ste 100, Seattle, WA 98102",0.00,"['Cafes', 'Breakfast & Brunch', 'Cocktail Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98102
769,"Ubuntu Street Café",5,"202 W Gowe St, Kent, WA 98032",0.00,"['Cafes', 'Community Service/Non-Profit', 'Caterers']","['Delivery', 'Takeout']",98032
770,"Pigfish Cafe",5,"921 SW 152nd St, Burien, WA 98166",0.00,"['Sandwiches', 'Fish & Chips', 'Burgers']","['Outdoor dining']",98166
771,Hannyatou,5,"1060 N 39th St, Seattle, WA 98103",0.00,['Japanese'],"['Outdoor dining', 'Delivery', 'Takeout']",98103
772,Hannyatou,5,"1060 N 39th St, Seattle, WA 98103",0.00,['Japanese'],"['Outdoor dining', 'Delivery', 'Takeout']",98103
773,"In Pizza We Crust",5,"2612 Bellevue Way NE, Bellevue, WA 98004",0.00,"['Pizza', 'Food Trucks']","['Outdoor dining', 'Delivery', 'Takeout']",98004
774,"Finch & Pine",5,"711 Bellevue Ave E, Ste 100, Seattle, WA 98102",0.00,"['Cafes', 'Breakfast & Brunch', 'Cocktail Bars']","['Outdoor dining', 'Delivery', 'Takeout']",98102
775,"Just Like Home Jamaican Kitchen",5,"9625 Renton Ave S, Seattle, WA 98118",0.00,['Caribbean'],"['Outdoor dining', 'Delivery', 'Takeout']",98118
776,"Seoul Hotdog",5,"18415 33rd Ave W, Ste F, Lynnwood, WA 98037",0.00,"['Hot Dogs', 'Korean']","['Opened 4 weeks ago']",98037
777,"Katsu Burger",5,"3333 184th St SW, Ste B, Lynnwood, WA 98037",0.00,"['Japanese', 'Burgers']","['Opened 5 weeks ago', 'Delivery', 'Takeout']",98037
778,"Katsu Burger",5,"22618 WA-99, Ste 110, Edmonds, WA 98026",0.00,"['Japanese', 'Burgers']","['Opened 5 weeks ago', 'Delivery', 'Takeout']",98026
779,"Iron Pot",5,"222 1st Ave S, Kent, WA 98032",0.00,['Korean'],"['Outdoor dining', 'Delivery', 'Takeout']",98032
780,"Vault 177",5,"1430 NW Richmond Beach Rd, Shoreline, WA 98177",0.00,"['American (New)']",[],98177
781,"Ta Joia",5,"22833 Bothell Everett Hwy, Ste 151, Bothell, WA 98021",0.00,"['Asian Fusion', 'Korean']","['Outdoor dining', 'Takeout']",98021
782,"Antojitos Toxicos",5,"12637 NE Woodinville Dr, Woodinville, WA 98072",0.00,"['Mexican', 'Juice Bars & Smoothies']","['Opened 2 months ago']",98072
783,Hannyatou,5,"1060 N 39th St, Seattle, WA 98103",0.00,['Japanese'],"['Outdoor dining', 'Delivery', 'Takeout']",98103
784,"Tacos Reggie",5,"5710 196th St SW, Lynnwood, WA 98036",0.00,"['Food Trucks', 'Mexican']",[],98036
785,Archipelago,5,"5607 Rainier Ave S, Seattle, WA 98118",0.00,"['Filipino', 'Noodles', 'Soup']","['Delivery', 'Takeout']",98118
786,"La Cazuela Mexican",5,"15620 Hwy 99 S, Lynnwood, WA 98087",0.00,['Mexican'],"['Outdoor dining', 'Delivery', 'Takeout']",98087
787,"S/T Hooligans",5,"4354 Leary Way NW, Seattle, WA 98107",0.00,"['Cajun/Creole', 'Burgers', 'American (New)']","['Outdoor dining', 'Delivery', 'Takeout']",98107
788,"Q Sushi Bar & Kitchen",5,"20101 44th Ave W, Ste E, Lynnwood, WA 98036",0.00,"['Japanese', 'Sushi Bars', 'Salad']","['Outdoor dining', 'Delivery', 'Takeout']",98036
789,"Gyro Crush",5,"16911 Hwy 99, Ste 103, Lynnwood, WA 98037",0.00,['Mediterranean'],"['Delivery', 'Takeout']",98037
790,"Antojitos Toxicos",5,"12637 NE Woodinville Dr, Woodinville, WA 98072",0.00,"['Mexican', 'Juice Bars & Smoothies']","['Opened 2 months ago']",98072
791,"Ta Joia",5,"22833 Bothell Everett Hwy, Ste 151, Bothell, WA 98021",0.00,"['Asian Fusion', 'Korean']","['Outdoor dining', 'Delivery', 'Takeout']",98021
792,"Ta Joia",5,"22833 Bothell Everett Hwy, Ste 151, Bothell, WA 98021",0.00,"['Asian Fusion', 'Korean']","['Outdoor dining', 'Takeout']",98021
793,Archipelago,5,"5607 Rainier Ave S, Seattle, WA 98118",0.00,"['Filipino', 'Noodles', 'Soup']","['Delivery', 'Takeout']",98118
794,Archipelago,5,"5607 Rainier Ave S, Seattle, WA 98118",0.00,"['Filipino', 'Noodles', 'Soup']","['Delivery', 'Takeout']",98118
795,Drumlin,5,"522 NE 165th St, Shoreline, WA 98155",0.00,"['Bars', 'Performing Arts', 'American (Traditional)']","['Outdoor dining', 'Takeout']",98155
796,"El Cubano",5,"19920 Aurora Ave N, Shoreline, WA 98133",0.00,"['Cuban', 'Sandwiches', 'Salad']","['Opened 7 weeks ago', 'Delivery', 'Takeout']",98133
797,"Q Sushi Bar & Kitchen",5,"20101 44th Ave W, Ste E, Lynnwood, WA 98036",0.00,"['Japanese', 'Sushi Bars', 'Salad']","['Outdoor dining']",98036
798,"Gyro Boss",5,"17171 Bothell Way NE, Unit 708-043, Lake Forest Park, WA 98155",0.00,"['Mediterranean', 'Greek']",['Delivery'],98155
799,"Vault 177",5,"1430 NW Richmond Beach Rd, Shoreline, WA 98177",0.00,"['American (New)']",[],98177
800,"Casa Del Mariachi",5,"12327 Roosevelt Way NE, Seattle, WA 98125",0.00,['Mexican'],"['Outdoor dining', 'Delivery', 'Takeout']",98125
